comparison,model_a,model_b,comparison_target,subgroup,metric,pair_count,source_group_count,model_a_mean,model_b_mean,mean_paired_difference,wilcoxon_statistic,wilcoxon_p_value,paired_bootstrap_ci_low,paired_bootstrap_ci_high,hierarchical_bootstrap_ci_low,hierarchical_bootstrap_ci_high,confidence_level,bootstrap_iterations,wilcoxon_p_holm,significant_holm_0.05,wilcoxon_p_display,wilcoxon_p_holm_display
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,random_target_logit_auc,45,10,0.43949337905169367,0.7068442743913167,-0.2673508953396231,323.0,0.027553418628826876,-0.5271546276829,-0.0011266708286844429,-0.5988220347257184,0.04282815299555313,0.95,5000,0.08266025588648063,False,p = 0.0276,p = 0.0827
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,bottom_target_logit_auc,45,10,0.8238434203445084,0.8388242577181924,-0.014980837373683893,493.0,0.7884889043277781,-0.3210983312152223,0.291386504393847,-0.5756579258628031,0.49282503566916697,0.95,5000,1.0,False,p = 0.7885,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_minus_random_target_logit_auc,45,10,-0.16627835309702071,-0.16485288917190496,-0.0014254639251157159,495.0,0.8057534826177744,-0.20641054772884426,0.199224075841601,-0.2313106531277209,0.23680733705593826,0.95,5000,1.0,False,p = 0.8058,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_margin_auc,45,10,-2.0468000172244176,-1.2705671432283192,-0.7762328739960989,248.0,0.0018895695617402453,-1.2387044383568895,-0.3339929797202351,-1.5278279752362203,-0.01617047042761513,0.95,5000,0.005668708685220736,True,p = 0.0019,p = 0.0057
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_minus_random_margin_auc,45,10,-0.7097834935618772,-0.13908405464804674,-0.5706994389138303,252.0,0.002231636986778085,-0.8962335326574743,-0.24681980526323144,-1.1245198496540443,-0.06070598965240715,0.95,5000,0.006694910960334255,True,p = 0.0022,p = 0.0067
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_5_target_logit_drop,45,10,0.4522206859456168,0.1984690911653969,0.2537515947802199,407.0,0.21663957057643302,-0.031474955238194886,0.5624665621750884,-0.16362373932958807,0.7612532765932919,0.95,5000,0.649918711729299,False,p = 0.2166,p = 0.6499
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_10_target_logit_drop,45,10,0.8645272807735536,0.044468703866004926,0.8200585769075487,221.0,0.0005681274849393958,0.4174301874430645,1.2501231834375184,0.11610774217406293,1.573283618059711,0.95,5000,0.0017043824548181874,True,p = 0.0006,p = 0.0017
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_20_target_logit_drop,45,10,1.254823438119557,0.32051840188602604,0.9343050362335311,226.0,0.0007173913954261479,0.4193744317514616,1.445308343991637,0.03426223258077294,1.857838650328947,0.95,5000,0.002152174186278444,True,p = 0.0007,p = 0.0022
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_30_target_logit_drop,45,10,1.4521017579568758,0.6422227762639523,0.8098789816929235,286.0,0.008212454386921308,0.2484143792341154,1.3854573757263517,-0.012112239774407235,1.6513944014635051,0.95,5000,0.024637363160763925,True,p = 0.0082,p = 0.0246
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_5_margin_drop,45,10,0.019514287842644584,-0.23528561327192518,0.2547999011145698,484.0,0.7121622375975676,-0.17736427413092717,0.7143756985664362,-0.42756760588256226,0.991134583055549,0.95,5000,0.8656701732984402,False,p = 0.7122,p = 0.8657
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_10_margin_drop,45,10,0.12945938110351562,-0.5630755265553792,0.6925349076588948,399.0,0.18470849920123555,0.07978644344541765,1.3477537659141743,-0.3738218392359047,1.9731650773842784,0.95,5000,0.36004931751813274,False,p = 0.1847,p = 0.3600
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_20_margin_drop,45,10,0.2948946793874105,-0.2689338657591078,0.5638285451465183,465.0,0.5607223784098778,-0.25542254851924046,1.4434726228316623,-0.8035064853502042,2.0719496230771317,0.95,5000,0.5607223784098778,False,p = 0.5607,p = 0.5607
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_30_margin_drop,45,10,0.21038689348432757,-0.07673699325985378,0.2871238867441813,507.0,0.9110147168016169,-0.6482144962416755,1.284132848448223,-1.2646343707843402,1.8565356084209792,0.95,5000,0.9110147168016169,False,p = 0.9110,p = 0.9110
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,attribution_occlusion_spearman,48,10,0.1731938750138913,0.06809619139142659,0.1050976836224647,325.0,0.006312076966963787,0.028282549908007597,0.1784261579516868,0.010905497693508067,0.2104825840495433,0.95,5000,0.01893623090089136,True,p = 0.0063,p = 0.0189
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_target_logit_auc,48,10,1.3564005940686912,1.1320860334283982,0.2243145606402929,478.0,0.264022556961514,-0.10956195285155736,0.5721851463472316,-0.29510284008228693,0.6465744485179473,0.95,5000,0.792067670884542,False,p = 0.2640,p = 0.7921
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,random_target_logit_auc,48,10,1.2113845313996232,1.4336550764584295,-0.22227054505880614,461.0,0.19634448189412979,-0.5065912468944346,0.05362453198608516,-0.5749081541073845,0.07250947954034742,0.95,5000,0.39268896378825957,False,p = 0.1963,p = 0.3927
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,bottom_target_logit_auc,48,10,1.8096722664621971,1.6279234268081684,0.18174883965402855,457.0,0.1824192983078845,-0.13215845535858525,0.49018950067499345,-0.39388011153575664,0.6728010224448842,0.95,5000,0.364838596615769,False,p = 0.1824,p = 0.3648
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_minus_random_target_logit_auc,48,10,0.14501606266906797,-0.301569043030031,0.44658510569909904,222.0,9.464351834509444e-05,0.23591350681158177,0.6427306368588083,0.08976676648592737,0.7259098018731153,0.95,5000,0.00024757394930929877,True,p < 0.0001,p = 0.0002
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_margin_auc,48,10,-0.09652408889184394,-0.3790202434485157,0.28249615455667176,515.0,0.4605686303180647,-0.17729562455167364,0.7732990993124743,-0.4041056797712256,0.8840041487229683,0.95,5000,0.7948476637502608,False,p = 0.4606,p = 0.7948
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_minus_random_margin_auc,48,10,-0.006931767378894939,-0.37049601976920404,0.3635642523903091,366.0,0.02213693107665904,0.04793350028690612,0.6660067211158356,-0.14758610628688024,0.7724075124589965,0.95,5000,0.04427386215331808,True,p = 0.0221,p = 0.0443
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_5_target_logit_drop,48,10,0.535318985581398,0.2753632465998332,0.2599557389815648,412.0,0.07163985356056202,-0.07066264819974688,0.5807474514469502,-0.13028614284123938,0.609318009677562,0.95,5000,0.14327970712112403,False,p = 0.0716,p = 0.1433
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_10_target_logit_drop,48,10,1.0375759797170758,0.5058904948333899,0.5316854848836859,361.0,0.019205385698938926,0.1291032493968185,0.9515942435944451,-0.018987120480657052,1.0040610984993221,0.95,5000,0.03841077139787785,True,p = 0.0192,p = 0.0384
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_20_target_logit_drop,48,10,1.5898461253382266,0.8838484287261963,0.7059976966120303,349.0,0.013492028851999294,0.14393766911234757,1.2480593959102406,-0.02475598900571667,1.3327777130839722,0.95,5000,0.026984057703998587,True,p = 0.0135,p = 0.0270
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_30_target_logit_drop,48,10,2.171805359500771,1.0255490684260924,1.1462562910746783,277.0,0.0010949816509011612,0.47183414683289254,1.7834382971283045,0.25439549113623866,1.9224102478877896,0.95,5000,0.0021899633018023223,True,p = 0.0011,p = 0.0022
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_5_margin_drop,48,10,0.3847576677799225,0.21960310886303583,0.16515455891688666,482.0,0.2820028022263159,-0.2185439176857471,0.5335057131946085,-0.35038560814246894,0.6098284731684323,0.95,5000,0.5640056044526318,False,p = 0.2820,p = 0.5640
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_10_margin_drop,48,10,0.8076112642884254,0.4776066765189171,0.33000458776950836,485.0,0.2960107280900104,-0.1919418465346095,0.852321571484208,-0.378550731986761,0.9616317592561244,0.95,5000,0.5920214561800208,False,p = 0.2960,p = 0.5920
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_20_margin_drop,48,10,1.0112210512161255,0.7915523039797941,0.2196687472363313,535.0,0.5933963803088957,-0.47273530202607295,0.9208436240752536,-0.703249533389642,1.0178371537923807,0.95,5000,0.9763612512033433,False,p = 0.5934,p = 0.9764
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,mixed,top_30_margin_drop,48,10,1.1766627778609593,1.0682477056980133,0.10841507216294606,582.0,0.9554326987027508,-0.741234183187286,0.9475493821005027,-1.204320066999821,1.1924851763923001,0.95,5000,0.9554326987027508,False,p = 0.9554,p = 0.9554
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,attribution_occlusion_spearman,216,10,0.019219098483284198,0.0499673930751055,-0.030748294591821292,10573.0,0.21308847828584299,-0.0698554038767566,0.006333351912957964,-0.09069029335815754,0.034073772439266084,0.95,5000,0.21308847828584299,False,p = 0.2131,p = 0.2131
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_target_logit_auc,216,10,2.651148866909487,2.101152905271199,0.5499959616382882,5007.0,2.9250326136271736e-13,0.41802653856493577,0.68784214104294,0.22240720288201324,0.8245936800145643,0.95,5000,8.77509784088152e-13,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,random_target_logit_auc,216,10,1.9315598789800856,2.403807443593568,-0.4722475646134828,6600.0,2.613820987436308e-08,-0.6184273214142552,-0.3251690323972974,-0.8046841534154516,-0.20459882200411655,0.95,5000,2.960693372094077e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,bottom_target_logit_auc,216,10,3.022617012929792,2.6102266016243787,0.4123904113054138,6716.0,5.3469248102407653e-08,0.2673355994975902,0.5588792447283589,0.03842742523313171,0.7122737234459918,0.95,5000,1.6040774430722297e-07,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_minus_random_target_logit_auc,216,10,0.7195889879294015,-0.30265453832236944,1.022243526251771,1060.0,4.635353068035444e-31,0.9056461959501891,1.1425523648372176,0.7818264276206871,1.2358567768248512,0.95,5000,9.270706136070888e-31,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_margin_auc,216,10,1.7547835867851973,0.8518780562267811,0.902905530558416,4354.0,1.1668251714582758e-15,0.7070873783352887,1.0953944828143964,0.6193096591204966,1.1621000081518458,0.95,5000,3.5004755143748274e-15,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_minus_random_margin_auc,216,10,0.7427017126089022,-0.4371336083649011,1.1798353209738033,1810.0,4.550028385365513e-27,1.0069540613776056,1.3528993367219961,0.8825298149118831,1.5434332893840172,0.95,5000,9.100056770731025e-27,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_5_target_logit_drop,216,10,0.6169056919989763,0.4976292558842235,0.11927643611475273,10214.0,0.10194252515382672,-0.0845138316491136,0.32440392879286295,-0.2218189221128931,0.5418098147066807,0.95,5000,0.20388505030765344,False,p = 0.1019,p = 0.2039
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_10_target_logit_drop,216,10,1.1211603853023715,0.6813509295935984,0.43980945570877306,8264.0,0.00017264067600272588,0.19307982448178052,0.6934814188698374,0.024098981169886804,0.9477901840609181,0.95,5000,0.0005179220280081777,True,p = 0.0002,p = 0.0005
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_20_target_logit_drop,216,10,1.9494374248164672,0.9628446358083574,0.9865927890081096,6417.0,8.189324750683003e-09,0.6751931489514257,1.2991441027692483,0.46847702186153617,1.5993961301694584,0.95,5000,2.456797425204901e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_30_target_logit_drop,216,10,2.661469814091645,1.3702938220360212,1.2911759920556236,5998.0,4.966752382694597e-10,0.919111137940652,1.6601620940172492,0.6439729336482266,2.04463118164952,0.95,5000,9.933504765389193e-10,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_5_margin_drop,216,10,0.7258662073700516,0.4683327354766704,0.2575334718933812,10248.0,0.1099238681408934,-0.0004166074718038063,0.5166034225719395,-0.12300158049581665,0.7067143792297408,0.95,5000,0.2198477362817868,False,p = 0.1099,p = 0.2198
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_10_margin_drop,216,10,1.3348340800514928,0.7648943466720758,0.569939733379417,8654.0,0.0008625112451854994,0.2230625007232583,0.9190668892736233,0.0559389854516862,1.165515922468014,0.95,5000,0.001725022490370999,True,p = 0.0009,p = 0.0017
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_20_margin_drop,216,10,2.2544853518958443,1.1782257802508496,1.076259571644995,7640.0,9.225345595527018e-06,0.6569944874418003,1.5060633800440917,0.4389125873790019,1.7655810113911856,0.95,5000,2.7676036786581055e-05,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,all,top_30_margin_drop,216,10,3.053854421057083,1.7556293860629753,1.2982250349941078,7490.0,4.271961450473917e-06,0.8069544867164009,1.7999591040942404,0.46404410936146406,2.191489757243474,0.95,5000,1.2815884351421752e-05,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,attribution_occlusion_spearman,179,10,0.021893009747092525,0.04348633072348936,-0.021593320976396838,7663.0,0.5723097591175523,-0.0654892386407871,0.020406511075403568,-0.09233361211755119,0.049918519087356714,0.95,5000,0.5723097591175523,False,p = 0.5723,p = 0.5723
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_target_logit_auc,179,10,2.7719407828410247,2.2442519607006797,0.527688822140345,3644.0,2.1007698646125578e-10,0.3767387903297278,0.6785851878181941,0.2033159808262161,0.818706404439597,0.95,5000,6.302309593837673e-10,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,random_target_logit_auc,179,10,2.023837758541399,2.530602046738342,-0.5067642881969437,4362.0,1.0402393701833022e-07,-0.6711942378125821,-0.3432574649853828,-0.8857985686172822,-0.23952296768950454,0.95,5000,1.2965517249471975e-07,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,bottom_target_logit_auc,179,10,3.1597463803854895,2.7384632126412582,0.4212831677442324,4719.0,1.5450968516287616e-06,0.2513343901548786,0.5894400547737223,0.03956243953723483,0.7271490443294171,0.95,5000,3.4015316697252575e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_minus_random_target_logit_auc,179,10,0.7481030242996257,-0.28635008603766265,1.0344531103372885,760.0,7.93411152292555e-26,0.8977401295969168,1.169377012547156,0.7695714272716994,1.295380415827276,0.95,5000,1.58682230458511e-25,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_margin_auc,179,10,1.9290716120317661,1.0259946464077052,0.9030769656240607,3178.0,2.1401527681762752e-12,0.6821894442725033,1.1226228430261573,0.5747843767049353,1.2181132637390002,0.95,5000,4.2803055363525505e-12,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_minus_random_margin_auc,179,10,0.7949194600056418,-0.4236892435481178,1.2186087035537598,1395.0,8.527835707702554e-22,1.0291438653908394,1.422591690375172,0.8744845508940476,1.6451489631746201,0.95,5000,1.7055671415405107e-21,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_5_target_logit_drop,179,10,0.5981886739837391,0.4374408778531591,0.16074779613057993,6801.0,0.07086936011151314,-0.07534423076740188,0.3881491244838223,-0.23549341921014594,0.6711182099756678,0.95,5000,0.14173872022302628,False,p = 0.0709,p = 0.1417
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_10_target_logit_drop,179,10,1.1092429035369245,0.5999012709329914,0.5093416326039331,5463.0,0.00018874390528667725,0.23305941656356755,0.7977118834749113,0.021885719780281282,1.1048566626634506,0.95,5000,0.0005662317158600318,True,p = 0.0002,p = 0.0006
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_20_target_logit_drop,179,10,1.9956678834707378,0.8639294757356857,1.131738407735052,4142.0,1.7359379106828945e-08,0.7729561731531467,1.4983204263007506,0.5275695394107703,1.8678105914381342,0.95,5000,5.207813732048683e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_30_target_logit_drop,179,10,2.7249334201050206,1.294421222497964,1.4305121976070563,3939.0,3.0505011093004368e-09,1.0045932940889004,1.847989660799087,0.6832477950257748,2.409339178321786,0.95,5000,9.15150332790131e-09,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_5_margin_drop,179,10,0.7162998908058891,0.3832716389075338,0.33302825189835533,6752.0,0.06053244668459187,0.040797336907360406,0.6312160973442331,-0.11770836125992379,0.8641084554690825,0.95,5000,0.12106489336918375,False,p = 0.0605,p = 0.1211
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_10_margin_drop,179,10,1.349829242882116,0.6422857275888241,0.7075435152932918,5521.0,0.00026215988214549216,0.3289596939386604,1.0870765899396473,0.11173556783426045,1.4015852683343768,0.95,5000,0.0005243197642909843,True,p = 0.0003,p = 0.0005
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_20_margin_drop,179,10,2.4036961417624405,1.0625136494636536,1.341182492298787,4669.0,1.0752875215171094e-06,0.8578513859287322,1.8304276927972634,0.5866495020497556,2.2003143861459327,0.95,5000,3.2258625645513283e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_correct,top_30_margin_drop,179,10,3.252856285545413,1.715110218724725,1.5377460668206882,4753.0,1.971364254415942e-06,0.9659645703751286,2.1136434153388333,0.5664604283115791,2.6681738616182167,0.95,5000,5.914092763247826e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,attribution_occlusion_spearman,37,9,0.00628314939621147,0.08132172174914024,-0.07503857235292878,230.0,0.06755298051575664,-0.14851159892577753,-0.0011580888400158007,-0.1613886555589263,0.019932358739552375,0.95,5000,0.06755298051575664,False,p = 0.0676,p = 0.0676
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_target_logit_auc,37,9,2.0667771655109686,1.4088628803556031,0.6579142851553657,114.0,0.00017539653345011175,0.33884615200508783,0.9616542181030318,0.09771867297043393,1.1170583122873265,0.95,5000,0.0005261896003503352,True,p = 0.0002,p = 0.0005
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,random_target_logit_auc,37,9,1.4851344616429225,1.7903957148661485,-0.30526125322322584,234.0,0.0774078067188384,-0.6102103316869485,-0.017197299402307877,-0.8087959205268116,0.12447468731426466,0.95,5000,0.1548156134376768,False,p = 0.0774,p = 0.1548
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,bottom_target_logit_auc,37,9,2.3592073703738485,1.989838672650827,0.36936869772302133,171.0,0.005618049297481775,0.09748914004328683,0.614570468115444,-0.15358312314574607,0.7967177333612921,0.95,5000,0.016854147892445326,True,p = 0.0056,p = 0.0169
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_minus_random_target_logit_auc,37,9,0.581642703868046,-0.3815328345105454,0.9631755383785914,31.0,3.456079866737127e-08,0.7409597726277,1.1792334473513166,0.6433713398863459,1.2357947758921357,0.95,5000,6.912159733474255e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_margin_auc,37,9,0.9116063835653098,0.009530228054201298,0.9020761555111086,98.0,5.138161941431463e-05,0.5387495418940043,1.2557680715761472,0.3444268373037163,1.4219266144683709,0.95,5000,0.00015414485824294388,True,p < 0.0001,p = 0.0002
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_minus_random_margin_auc,37,9,0.4900807184462964,-0.5021752651812307,0.9922559836275271,20.0,5.398760549724102e-09,0.7602607175864035,1.2211538587270045,0.7211247276818442,1.2867654749594313,0.95,5000,1.0797521099448204e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_5_target_logit_drop,37,9,0.7074555899645831,0.7888108685209945,-0.08135527855641131,346.0,0.9405941720615374,-0.4301506702158902,0.27689009324924363,-0.4879503695588362,0.41983137081066585,0.95,5000,1.0,False,p = 0.9406,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_10_target_logit_drop,37,9,1.1788152295189935,1.0753911701408592,0.10342405937813423,307.0,0.5112330088595627,-0.3199697729703542,0.5145362087198204,-0.3526702745403537,0.6684163318674553,0.95,5000,1.0,False,p = 0.5112,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_20_target_logit_drop,37,9,1.7257819626782391,1.4413801399437156,0.28440182273452347,264.0,0.1916960332018789,-0.2240376043158607,0.7818558890674561,-0.26593708120404724,0.9668234653472895,0.95,5000,0.3833920664037578,False,p = 0.1917,p = 0.3834
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_30_target_logit_drop,37,9,2.354443179594504,1.7373531549363523,0.6170900246581515,228.0,0.06301736610475928,-0.01948881229838786,1.231833861989749,-0.07943475430316084,1.4922073105854128,0.95,5000,0.12603473220951855,False,p = 0.0630,p = 0.1260
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_5_margin_drop,37,9,0.772146495612892,0.879844526986818,-0.10769803137392608,328.0,0.7316290671587922,-0.608861304940404,0.3760290877239117,-0.6857611446934087,0.60439471095138,0.95,5000,1.0,False,p = 0.7316,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_10_margin_drop,37,9,1.2622899139249646,1.3580549633180774,-0.09576504939311259,351.0,1.0,-0.8873250064012166,0.6668316976444139,-0.9253501708813529,0.9363770497350982,0.95,5000,1.0,False,p = 1.0000,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_20_margin_drop,37,9,1.532627746865556,1.7380223048699868,-0.20539455800443082,340.0,0.8697589171642903,-0.9875051537881027,0.5710164877208499,-1.151963148372514,0.9204891696572298,0.95,5000,1.0,False,p = 0.8698,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,shared_prediction,both_incorrect,top_30_margin_drop,37,9,2.091115671235162,1.9516545469696458,0.13946112426551613,323.0,0.6762321110873017,-0.7387184442700567,1.002121507316022,-0.8996186335806292,1.448757254670402,0.95,5000,1.0,False,p = 0.6762,p = 1.0000
ResNet18 - UNI,ResNet18,UNI,true_class,all,attribution_occlusion_spearman,270,10,0.06239217183802866,0.15347538012347955,-0.09108320828545084,12127.0,1.5807536358778031e-06,-0.1278522460733397,-0.05329144577739982,-0.14614015630937158,-0.038590829172368064,0.95,5000,3.1615072717556063e-06,True,p < 0.0001,p < 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_target_logit_auc,272,10,2.1087474441610325,1.811273594636762,0.2974738495242705,13334.0,5.635587880680425e-05,0.16221109889685173,0.439361452434357,-0.030809045133076796,0.5556342975982708,0.95,5000,0.0001127117576136085,True,p < 0.0001,p = 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,random_target_logit_auc,272,10,1.6183478615566855,2.3454448572577618,-0.7270969957010759,8221.0,1.6516647677187973e-15,-0.8814377764358307,-0.5693054801392801,-1.1198227287518174,-0.39249177167386745,0.95,5000,4.954994303156392e-15,True,p < 0.0001,p < 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,bottom_target_logit_auc,272,10,2.5350434735098935,2.5611185037912736,-0.026075030281379606,17724.0,0.5177123524030619,-0.18397127575994296,0.12778612783943508,-0.5791912917182324,0.41944773219766857,0.95,5000,0.5177123524030619,False,p = 0.5177,p = 0.5177
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_minus_random_target_logit_auc,272,10,0.4903995826043469,-0.5341712626209997,1.0245708452253464,2478.0,3.0476674580875727e-35,0.9061551675443591,1.138888676189294,0.8447033671056705,1.2212839504237172,0.95,5000,9.143002374262718e-35,True,p < 0.0001,p < 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_margin_auc,272,10,0.9138406673227163,0.8648135344223941,0.04902713290032219,17973.0,0.6490205322905265,-0.1479945893382982,0.24756362035555535,-0.2195512170361866,0.3134305851488566,0.95,5000,0.6490205322905265,False,p = 0.6490,p = 0.6490
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_minus_random_margin_auc,272,10,0.40447647535492093,-0.7337534815223667,1.1382299568772876,5350.0,2.538531514954085e-24,0.9522137204412181,1.3250355141801544,0.8245004594090788,1.4861859739703738,0.95,5000,7.615594544862254e-24,True,p < 0.0001,p < 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_5_target_logit_drop,272,10,0.5629449074211366,0.5313970082343611,0.03154789918677553,18439.0,0.9233130667289424,-0.1353512073569137,0.19647017363938224,-0.3078223348116652,0.4378320438850656,0.95,5000,0.9233130667289424,False,p = 0.9233,p = 0.9233
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_10_target_logit_drop,272,10,1.056109758802717,0.7773339046124259,0.27877585419029105,15837.0,0.035725677657576164,0.06849765563178271,0.48924788169413874,-0.15204462175677036,0.7713969907674983,0.95,5000,0.035725677657576164,True,p = 0.0357,p = 0.0357
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_20_target_logit_drop,272,10,1.8014861024738125,1.187195192959788,0.6142909095140245,12820.0,9.716047639659937e-06,0.3687774111245264,0.8661157548206305,0.09078390633436091,1.2023104007858145,0.95,5000,1.9432095279319875e-05,True,p < 0.0001,p < 0.0001
ResNet18 - UNI,ResNet18,UNI,true_class,all,top_30_target_logit_drop,272,10,2.4167438182459375,1.6128732836908004,0.8038705345551374,11369.0,3.010947341421422e-08,0.5253849050372511,1.0801642523107788,0.17398892347171965,1.4737321103278986,0.95,5000,6.021894682842845e-08,True,p < 0.0001,p < 0.0001
