model,seed,true_class,predicted_class,count
UNI,181,05_DEBRIS,07_ADIPOSE,3
UNI,181,05_DEBRIS,08_EMPTY,0
UNI,181,06_MUCOSA,01_TUMOR,1
UNI,181,06_MUCOSA,02_STROMA,0
UNI,181,06_MUCOSA,03_COMPLEX,1
UNI,181,06_MUCOSA,04_LYMPHO,1
UNI,181,06_MUCOSA,05_DEBRIS,0
UNI,181,06_MUCOSA,06_MUCOSA,622
UNI,181,06_MUCOSA,07_ADIPOSE,0
UNI,181,06_MUCOSA,08_EMPTY,0
UNI,181,07_ADIPOSE,01_TUMOR,0
UNI,181,07_ADIPOSE,02_STROMA,1
UNI,181,07_ADIPOSE,03_COMPLEX,0
UNI,181,07_ADIPOSE,04_LYMPHO,0
UNI,181,07_ADIPOSE,05_DEBRIS,2
UNI,181,07_ADIPOSE,06_MUCOSA,0
UNI,181,07_ADIPOSE,07_ADIPOSE,616
UNI,181,07_ADIPOSE,08_EMPTY,6
UNI,181,08_EMPTY,01_TUMOR,0
UNI,181,08_EMPTY,02_STROMA,0
UNI,181,08_EMPTY,03_COMPLEX,0
UNI,181,08_EMPTY,04_LYMPHO,0
UNI,181,08_EMPTY,05_DEBRIS,3
UNI,181,08_EMPTY,06_MUCOSA,0
UNI,181,08_EMPTY,07_ADIPOSE,248
UNI,181,08_EMPTY,08_EMPTY,374
